name;description;longitude;latitude
Rua Almirante Gago Coutinho  Unhos;Snellader Labelec chademo;-9.121017;38.825211
Carretera Lutxana-Asua  Erandio;Snellader Lejarza S.A. chademo;-2.957714;43.302116
Old Ballysimon Road  Limerick;Snellader Limerick Nissan (Pat Tiernan Motors) chademo;-8.581631;52.648895
L81760  Barraderra Cross;Snellader Mayfield Motorway Service Area (Texaco) Monasterevin chademo;-7.014323;53.145344
Carrer de París  Barcelona;Snellader Motor Llansa chademo;2.144217;41.386799
Rua José Maria Nicolau  Lisboa;Snellader Novaga Com. de Autom. e PeÃ§as S.A. chademo;-9.181845;38.752258
Park West Road  Dublin;Snellader Nissan Ireland HQ chademo;-6.364775;53.332546
Moulsoe Road  Salford;Snellader Nissan Motor Cranfield Technology Park chademo;-0.644515;52.060875
Carrer de Ramon i Cajal  Molins de Rei;Snellader OTTO DIESEL (NissanDealer) chademo;2.0254;41.399712
Avenida Lusíada  Lisboa;Snellader Nissan CAETANO POWEL SUL - LISBOA CATEDRAL chademo;-9.183273;38.750809
Rua Adriano Lucas  Coimbra;Snellader Nissan FERREIRA MORAIS & MORAIS - COIMBRA chademo;-8.43512;40.240101
Repsol  Ferreiros e Gondizalves;Snellader Nissan CONFIAUTO BRAGA chademo;-8.435709;41.53672
Niven's Knowe Road  Bilston;Snellader ALEX F NOBLE & SON chademo;-3.174058;55.875072
Croydon Road  London;Snellader ANCASTER chademo;-0.055369;51.411175
Eltham High Street  London;Snellader BEADLES NISSAN LTD chademo;0.050574;51.451134
Warwick Road 884 Birmingham;Snellader COLLIERS NISSAN chademo;-1.831862;52.451801
Vulcan Road South  Broadland;Snellader DESIRA NISSAN chademo;1.284923;52.660473
Saxon Way  South Somerset;Snellader F J CHALKE LIMITED (WINCANTON) chademo;-2.420233;51.050804
Chorley Road 10 South Ribble;Snellader FRED COUPE (PRESTON) LTD chademo;-2.672173;53.74725
Cartersfield Road  Epping Forest;Snellader GLYN HOPKIN LTD chademo;-0.000817;51.682167
London Road  London;Snellader GLYN HOPKIN LTD chademo;0.16046;51.574043
Kendall Road 83 Colchester;Snellader GLYN HOPKIN LTD chademo;0.913556;51.884438
Boucher Road  Belfast;Snellader HURST NISSAN CENTRE chademo;-5.960585;54.583015
Bradman Way  Exeter District;Snellader JFE chademo;-3.53086;50.704056
Shay Syke  Calderdale;Snellader LIGHTCLIFFE NISSAN chademo;-1.857242;53.716717
Dowding Way  Tunbridge Wells;Snellader MOTORLINE chademo;0.284966;51.155949
Sturrock Way  Peterborough;Snellader SMITHS NISSAN chademo;-0.271245;52.599083
Penarth Road  Cardiff;Snellader WESSEX GARAGES CARDIFF chademo;-3.194549;51.462677
Crimea Road  Rushmoor;Snellader WEST WAY ALDERSHOT Nissan chademo;-0.757756;51.248203
Chester Road 121 Streetly;Snellader WEST WAY BIRMINGHAM Nissan chademo;-1.883685;52.576767
Chancellor Lane  Manchester;Snellader WEST WAY MANCHESTER Nissan chademo;-2.217221;53.474178
Langford Lane  Cherwell;Snellader WEST WAY OXFORD Nissan chademo;-1.308167;51.828178
Redbridge Flyover  Southampton;Snellader WEST WAY SOUTHAMPTON Nissan chademo;-1.470908;50.922009
Spring Gardens  Stockport;Snellader WEST WAY STOCKPORT Nissan chademo;-2.150643;53.408554
A461  Amblecote;Snellader WEST WAY STOURBRIDGE Nissan chademo;-2.139523;52.473385
Wallisdown Road  Bear Cross;Snellader WESTOVER NISSAN chademo;-1.929989;50.752449
Brougham Road  Worthing;Snellader YEOMANS Nissan chademo;-0.347614;50.816998
Chemin de la Fauceille  Perpignan;Snellader AUTO MÃ‰DITERRANÃ‰E chademo;2.899811;42.668171
Rue de la Prévachère 1 Saint-Martin-d'Hères;Snellader Nissan AUTOLYV chademo;5.756235;45.161781
Avenue André Roussin  Marseille;Snellader CAP JANET AUTOMOBILE chademo;5.338792;43.360043
Rue de Picpus 38 Paris;Snellader GARAGES NATION chademo;2.395577;48.844894
Avenue du 8 Mai 1945  Ramonville-Saint-Agne;Snellader LAUDIS chademo;1.479969;43.540737
Rue des Tuileries 49 Souffelweyersheim;Snellader LNG GRASSER chademo;7.727763;48.624012
Rue de Montels-Église  Montpellier;Snellader MONTPELLIER AUTO SPORTS chademo;3.876871;43.578499
D 113  Chambourcy;Snellader NDN chademo;2.050533;48.905544
Rue de l'Abrivado 27 Nîmes;Snellader NÃŽMES AUTO SPORTS chademo;4.389996;43.839142
Route de Vannes 381 Nantes;Snellader NISSAN NANTES chademo;-1.625707;47.253246
Rue JAlfred Kästler  Maurepas;Snellader PARIWEST chademo;1.917292;48.758739
Boulevard Gambetta 77 bis Nice;Snellader PRESTIGE AUTO NISSAN NICE chademo;7.25614;43.703041
Rue Louis Blériot  Clermont-Ferrand;Snellader RÃ©publique Auto chademo;3.133181;45.782001
Autovía del Noroeste  Madrid;Snellader A6 CORUÃ‘A chademo;-3.801886;40.465561
Avenida de Gijón  Valladolid;Snellader EYLO MOTOR chademo;-4.753977;41.660473
Autovía del Cantábrico  Barakaldo;Snellader LEJARZA chademo;-2.989611;43.285084
Passeig de la Zona Franca  Barcelona;Snellader MOTOR LLANSA chademo;2.142877;41.355038
Calle Luis Ortiz Muñoz  Sevilla;Snellader VANAUTO chademo;-5.964283;37.357796
Im Halt 2 Gebenstorf;Snellader AH KÃœNG AG chademo;8.245659;47.48991
Buchentalstrasse  Oberbüren;Snellader BUGA BUCHENTAL-GARAGE AG chademo;9.154143;47.4454
Thunstrasse  Thierachern;Snellader GARAGE PIEREN AG chademo;7.585985;46.755314
Haraldrudveien 18 Oslo;Snellader Birger N. Haug, Oslo chademo;10.824363;59.928043
Olav Ingstads vei 5A Sandvika;Snellader Birger N. Haug, Ski chademo;10.496142;59.907845
Haugenveien  Nordby;Snellader Birger N. Haug, BÃ¦rum chademo;10.791239;59.720913
Klokkergårdveien 8 Sarpsborg;Snellader Brennes Auto chademo;11.089012;59.279171
Skibåsen 1 Kristiansand;Snellader SÃ¸rlandets Bilsenter chademo;8.124694;58.172974
Bedriftsveien 15 Sandnes;Snellader Ã…lgÃ¥rds Auto chademo;5.733447;58.870964
Litleåsvegen 75 Bergen;Snellader Autocenteret chademo;5.343087;60.464958
Husøynvegen 2 Gol;Snellader Gol Auto chademo;8.929489;60.696259
Hornebergvegen 1 Trondheim;Snellader Witro Bil chademo;10.400976;63.392658
Portland Road  Newcastle upon Tyne;Snellader BENFIELD MOTORS chademo;-1.599795;54.979351
Calle de Raimundo Fernández Villaverde 45 Madrid;Snellader REICOMSA chademo;-3.697228;40.446606
Ramnebacken 55 Gbg;Snellader H-O Enterprise chademo;12.034449;57.791676
Gjutjärnsgatan  Göteborgs och Bohus län;Snellader Gatubolaget chademo;11.965023;57.71767
A 8  Landkreis Miesbach;Snellader Irschenberg chademo;11.907463;47.830788
Langgasse 120 Feldkirch;Snellader Ã–AMTC Rankweil chademo;9.617761;47.272541
Weidachstraße  Bregenz;Snellader Vkw-Ã¶kostrom Bregenz chademo;9.736969;47.488377
Route de Thionville  Canton Luxembourg;Snellader Nissan By Lentz chademo;6.166657;49.560547
Borgergade  Københavns Kommune;Snellader CHoosEV KÃ¸benhavn chademo;12.584494;55.683262
Stavangerveien  Sandnes;Snellader NOR Lyse Energi  Station Sandness chademo;5.740318;58.871563
Westkapellestraat  Brugge;Snellader Nissan Dealer Garage Demeyere chademo;3.253737;51.332462
Sint-Niklaasstraat  Sint-Niklaas;Snellader NissanDealer De Witte nv garage chademo;4.138562;51.210304
Bergensesteenweg  Halle-Vilvoorde;Snellader NissanDealer Group Duyck chademo;4.251543;50.759884
Halle-Vilvoorde;Snellader BE Total Ruisbroek, Brussel,E19 chademo;4.295483;50.768387
Leuvensesteenweg 240 Halle-Vilvoorde;Snellader Nissan Dealer Leo Peeters chademo;4.447595;50.925102
R446  County Westmeath;Snellader Westmeath, Topaz Service Station chademo;-7.892364;53.410816
Willowburn Avenue  Northumberland;Snellader Willowburn Sports & Leisure Center chademo;-1.69595;55.401428
Hallstile Bank 45 Northumberland;Snellader Hexham chademo;-2.098901;54.972832
Neilson Road  Tyne and Wear;Snellader Gateshead International Stadium chademo;-1.579564;54.960953
Washington Road  Tyne and Wear;Snellader Gateshead College chademo;-1.471524;54.923195
Limburglaan 20B Eindhoven;Krachtstroom EV-Box EVB-P1413224 mennekes;5.45106382;51.43465733
Limburglaan 20B Eindhoven;Krachtstroom EV-Box EVB-P1413224 mennekes;5.45106382;51.43465733
Limburglaan 20B Eindhoven;Krachtstroom EV-Box EVB-P1413217 mennekes;5.45115758;51.43462853
Limburglaan 20B Eindhoven;Krachtstroom EV-Box EVB-P1413217 mennekes;5.45115758;51.43462853
Galileïlaan 19 Ede;Krachtstroom EV-Box EVB-P1339138 mennekes;5.62456005;52.02742822
Galileïlaan 17 Ede;Krachtstroom EV-Box EVB-P1338043 mennekes;5.62486;52.02726
Galileïlaan 17 Ede;Krachtstroom EV-Box EVB-P1338043 mennekes;5.62486;52.02726
Badlaan 9 Muiderberg;Krachtstroom NewMotion 03000061 mennekes;5.11813889999996;52.3277108
Satijnhout 2 Barendrecht;Krachtstroom EV-Box EVB-P1427168 mennekes;4.49836;51.85968
Satijnhout 2 Barendrecht;Krachtstroom EV-Box EVB-P1427168 mennekes;4.49836;51.85968
De Raaphorst 3 Kwintsheul;Krachtstroom Alfen RHL02081 mennekes;4.254675;52.014346
De Raaphorst 3 Kwintsheul;Krachtstroom Alfen RHL02082 mennekes;4.254675;52.014346
Zuidweg 38 Naaldwijk;Krachtstroom Alfen RHL02062 mennekes;4.206378;51.987469
Zuidweg 38 Naaldwijk;Krachtstroom Alfen RHL02061 mennekes;4.206378;51.987469
Algolweg 11 Amersfoort;Krachtstroom NewMotion 03000167 mennekes;5.4147308;52.1742054
Driehuizerweg 285 Nijmegen;Krachtstroom NewMotion ICUEVE900011 mennekes;5.8709019;51.8182871
Landavegur  Tórshavn;Krachtstroom Essent EM-FO-00000100-01-00002 mennekes;-6.797031;62.003909
Noorderlaan 630 Antwerpen;Krachtstroom EV-Box EVB-P1611715 mennekes;4.38766193;51.29086093
Algolweg 11 Amersfoort;Krachtstroom NewMotion 03000166 mennekes;5.4147308;52.1742054
Neuer Weg 45 Neuwied;Stopcontact NewMotion 02009202 mennekes;7.4737986;50.4609835
Reijmerweg 18 Renkum;Stopcontact EV-Box EVB-P1426139 mennekes;5.73899;51.97826
Spaarndammerdijk 302 Amsterdam;Stopcontact NewMotion 02010927 mennekes;4.8689384;52.392663
Hendrikje Stoffelsstraat 1 Amsterdam;Krachtstroom NewMotion ICUEVE000576 mennekes;4.8436002;52.3570147
Dissel 105 Maarheeze;Stopcontact EV-Box EVB-P1446090 mennekes;5.61791;51.31841
Philip Vingboonstraat 65 Rotterdam;Krachtstroom EV-Box EVB-P1516005 mennekes;4.54115;51.93948
Hessenbergweg 111 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1437214 mennekes;4.94553092;52.30527022
Van Vollenhovenstraat 3 Rotterdam;Krachtstroom EV-Box EVB-P1552496 mennekes;4.4765071;51.9104759
Tweede Slag 10 Rockanje;Krachtstroom EV-Box EVB-P1552497 mennekes;4.0458509;51.8766854
Tweede Slag 10 Rockanje;Krachtstroom EV-Box EVB-P1552497 mennekes;4.0458509;51.8766854
Ghijseland 259-276 Rhoon;Krachtstroom EV-Box EVB-P1607059 mennekes;4.431117;51.8570717
Ghijseland 259-276 Rhoon;Krachtstroom EV-Box EVB-P1607059 mennekes;4.431117;51.8570717
Swinsedreef 26 Rockanje;Krachtstroom EV-Box EVB-P1607084 mennekes;4.0538842;51.8702226
Swinsedreef 26 Rockanje;Krachtstroom EV-Box EVB-P1607084 mennekes;4.0538842;51.8702226
Costa Ricastraat 87 Alphen aan den Rijn;Krachtstroom Allego NLALLEGO0013921 mennekes;4.64155125;52.12247148
Monsterseweg 93 Den Haag;Krachtstroom NewMotion 03006491 mennekes;4.209457;52.0452354
3003523 7 Erlangen;Krachtstroom NewMotion 03003523 mennekes;11.00639;49.5948
Arlo 23 Tynaarlo;Krachtstroom NewMotion 03006773 mennekes;6.6193405;53.0736608
Monsterseweg 93 Den Haag;Krachtstroom NewMotion 03006485 mennekes;4.209457;52.0452354
Molenstraat 36 Leeuwarden;Krachtstroom Allego NLALLEGO0009511 mennekes;5.78479;53.20211
Molenstraat 36 Leeuwarden;Krachtstroom Allego NLALLEGO0009512 mennekes;5.78479;53.20211
Oosterkade 72 Leeuwarden;Krachtstroom Allego NLALLEGO0004561 mennekes;5.80270104;53.20181967
Oosterkade 72 Leeuwarden;Krachtstroom Allego NLALLEGO0004562 mennekes;5.80270104;53.20181967
Korteweg 6 Stellendam;Krachtstroom Allego NLALLEGO0010551 mennekes;4.0239203;51.8117064
Korteweg 6 Stellendam;Krachtstroom Allego NLALLEGO0010552 mennekes;4.0239203;51.8117064
Grimhoek 8 Willemstad;Krachtstroom Allego NLALLEGO0003932 mennekes;4.43813588;51.69076321
Grimhoek 8 Willemstad;Krachtstroom Allego NLALLEGO0003931 mennekes;4.43813588;51.69076321
Marnix Gijsenstraat 15 Bertus Aafjesstraat Dongen;Krachtstroom Allego NLALLEGO0010641 mennekes;4.95819029;51.62499459
Marnix Gijsenstraat 15 Bertus Aafjesstraat Dongen;Krachtstroom Allego NLALLEGO0010642 mennekes;4.95819029;51.62499459
Lovensestraat 33 Tilburg;Krachtstroom Allego NLALLEGO0011181 mennekes;5.09678031;51.56577978
Lovensestraat 33 Tilburg;Krachtstroom Allego NLALLEGO0011182 mennekes;5.09678031;51.56577978
Warmonderf 5 Tilburg;Krachtstroom Allego NLALLEGO0011461 mennekes;4.99993952;51.57249505
Oudedijkse Schiekade 79 Rotterdam;Krachtstroom EV-Box EVB-P1415122 mennekes;4.44324;51.93547
Van Vollenhovenstraat 3 Rotterdam;Krachtstroom EV-Box EVB-P1552496 mennekes;4.4765071;51.9104759
Gemeenteplein 1 Asse;Krachtstroom Gemeente Asse mennekes;4.2011141;50.9102791
Schiphol Boulevard 101 Schiphol;Krachtstroom EV-Box EVB-P1228034 mennekes;4.7603623;52.3085605
Theseusstraat 95 Rotterdam;Krachtstroom EV-Box EVB-P1427193 mennekes;4.48589;51.96323
Houtvesterlaan 19 Veenendaal;Krachtstroom EV-Box EVB-P1521016 mennekes;5.54805;52.00502
Pfingstweidstrasse 101 Zürich;Krachtstroom EV-Box EVB-P1351072 mennekes;8.50830543;47.38980295
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 1 Papendrecht;Krachtstroom EV-Box EVB-P1413209 mennekes;4.73016632;51.82738278
Gantelweg 11 Papendrecht;Krachtstroom EV-Box EVB-P1413208 mennekes;4.73076052;51.8274057
Gantelweg 11 Papendrecht;Krachtstroom EV-Box EVB-P1413208 mennekes;4.73076052;51.8274057
Gantelweg 11 Papendrecht;Krachtstroom EV-Box EVB-P1413208 mennekes;4.73076052;51.8274057
Gantelweg 11 Papendrecht;Krachtstroom EV-Box EVB-P1413208 mennekes;4.73076052;51.8274057
Jel van der Sandelaan  Breda;Krachtstroom EV-Box EVB-P1416152 mennekes;4.8008136;51.58146848
Zuiderlicht 127 Heerhugowaard;Stopcontact EV-Box EVB-P1421154 mennekes;4.80904618;52.64296633
Neringstraat 1317 Londerzeel;Krachtstroom EV-Box EVB-P1239153 mennekes;4.32587;51.01465
Planetenbaan 160 Bilthoven;Krachtstroom Allego NLALLEGO0005111 mennekes;5.1795256;52.11656385
Callistostraat 19 Krommenie;Stopcontact Laadpaal24 1601315 mennekes;4.750178;52.49875
Earl Bakkenstraat 10 Heerlen;Krachtstroom Ecotap 1702341 mennekes;6.005851;50.838929
Scheepmakersstraat 5 Zwijndrecht;Stopcontact EV-Box EVB-P1350049 mennekes;4.5948933;51.81144012
Kopersteden 1 Enschede;Stopcontact NewMotion 02003763 mennekes;6.82350080845947;52.2153848119493
Hagdornstraße 1B Xanten;Stopcontact NewMotion 02010479 mennekes;6.43965;51.65657
Begoniastraat 1 Oostzaan;Snellader MisterGreen DC Snellader (CHAdeMO) chademo;4.8767092823982;52.440379559969
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
Mars 26 Heerenveen;Krachtstroom EV-Box EVB-P1417087 mennekes;5.94929732;52.9818913
Pedro de Medinalaan 31 Amsterdam;Krachtstroom EV-Box EVB-P1407131 mennekes;4.97746;52.36307
Mars 26 Heerenveen;Krachtstroom EV-Box EVB-P1417087 mennekes;5.94929732;52.9818913
Ollandseweg 165 Sint-Oedenrode;Stopcontact B&B Bimdhoeve schuko;5.4207487122039;51.574276145364
Kapitein Hatterasstraat 23 Tilburg;Krachtstroom EV-Box EVB-P1413150 mennekes;5.10975173;51.56992187
Kapitein Hatterasstraat 23 Tilburg;Krachtstroom EV-Box EVB-P1413150 mennekes;5.10975173;51.56992187
Jaarlastins 55 Leeuwarden;Stopcontact EV-Box EVB-P1347033 mennekes;5.84589773;53.20737268
Stationsplein nabij 8 Voorburg;Krachtstroom Alfen RHL06032 mennekes;4.360077;52.065652
Spoorstraat 47-49 Kesteren;Stopcontact NewMotion 02007523 mennekes;5.58306455612183;51.9328079223633
Rue Jules Destrée - Jules Destréestraat 38 Schaerbeek - Schaarbeek;Stopcontact BVBA Oger & Partners schuko;4.3937480449677;50.87008440571
Koningin Julianalaan 15 Ouderkerk aan de Amstel;Krachtstroom EVnetNL EV0211 mennekes;4.90777;52.295116
Van Leeuwenhoekweg 21A Dordrecht;Krachtstroom EV-Box EVB-P1446088 mennekes;4.6358848;51.79813
White Rose Way  Doncaster;Stopcontact Essent EM-GB-00000014-01-00002 mennekes;-1.115385;53.507249
Musicaldreef  114 Harderwijk;Krachtstroom Allego NLALLEGO0016582 mennekes;5.60453594;52.32626185
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
Steenwetering 2 Zwolle;Krachtstroom EV-Box EVB-P1430070 mennekes;6.17779283;52.5465672
De Jokse 586 Leeuwarden;Krachtstroom Allego NLALLEGO0001651 mennekes;5.79370979;53.2173053
Kruiswijk 8 Anna Paulowna;Krachtstroom EV-Box EVB-P1413147 mennekes;4.80916;52.86717
Kruiswijk 8 Anna Paulowna;Krachtstroom EV-Box EVB-P1413147 mennekes;4.80916;52.86717
Oudedijk 504 Rotterdam;Krachtstroom EV-Box EVB-P1552490 mennekes;4.5039083;51.9298448
Antwerpse Steenweg 98 Lochristi;Krachtstroom Redason mennekes;3.8077148;51.0883176
Het Rond 1 Zeist;Stopcontact EV-Box EVB-P1339090 mennekes;5.2404501;52.0837255
Barbara Strozzilaan 201 Amsterdam;Krachtstroom EV-Box EVB-P1425095 mennekes;4.8863653;52.3369446
Barbara Strozzilaan 201 Amsterdam;Krachtstroom EV-Box EVB-P1425095 mennekes;4.8863653;52.3369446
Bernardus Hollanderstraat 5 Middenbeemster;Krachtstroom NewMotion 03002758 mennekes;4.9075936;52.5511768
Barbara Strozzilaan 201 Amsterdam;Krachtstroom EV-Box EVB-P1425095 mennekes;4.8863653;52.3369446
Chemin de la Motte 5 Ecublens;Krachtstroom EV-Box EVB-P1536445 mennekes;6.55886;46.53631
Barbara Strozzilaan 201 Amsterdam;Krachtstroom EV-Box EVB-P1425095 mennekes;4.8863653;52.3369446
Anthony Tijkenstraat 15 Rotterdam;Krachtstroom EV-Box EVB-P1531171 mennekes;4.5206191;51.8786927
Karrewiel 51 Didam;Stopcontact EV-Box EVB-P1414063 mennekes;6.14337093;51.93775775
Stationslaan 43 Harderwijk;Krachtstroom Allego NLALLEGO0016611 mennekes;5.62051318;52.34042024
Strada Statale 7 Via Appia 26 Formia;Stopcontact EV-Box EVB-P1418054 mennekes;13.61046382;41.25753397
Barbara Strozzilaan 201 Amsterdam;Krachtstroom EV-Box EVB-P1425095 mennekes;4.8863653;52.3369446
Marshallweg 39 Rotterdam;Krachtstroom EV-Box EVB-P1514045 mennekes;4.5444923;51.9594948
Admiraliteitskade 94 Rotterdam;Krachtstroom EV-Box EVB-P1607072 mennekes;4.49723;51.92223
Marshallweg 39 Rotterdam;Krachtstroom EV-Box EVB-P1514045 mennekes;4.5444923;51.9594948
De La Reijstraat 278 Ridderkerk;Krachtstroom EV-Box EVB-P1548042 mennekes;4.58228;51.89314
Tractieweg 101 Utrecht;Krachtstroom EV-Box EVB-P1408192 mennekes;5.08361148;52.10400997
Via Germania 1 Ispra;Krachtstroom EV-Box EVB-P1415248 mennekes;8.63623038;45.8043034
Via Germania 1 Ispra;Krachtstroom EV-Box EVB-P1415248 mennekes;8.63623038;45.8043034
Katwijkerlaan 105 Pijnacker;Krachtstroom NewMotion 04000155 mennekes;4.464275;52.0375793
Braamkamp 14 Zutphen;Stopcontact NewMotion 02014755 mennekes;6.2070353;52.1239009
Bloemendalerweg 25 Weesp;Krachtstroom NewMotion 03000749 mennekes;5.0253318;52.3197249
Am Eichelkamp  Eitorf;Krachtstroom Essent EM-DE-05382016-01-00002 mennekes;7.448117;50.7745
Am Eichelkamp  Eitorf;Krachtstroom Essent EM-DE-05382016-01-00002 mennekes;7.448117;50.7745
Rathausstraße  Inden;Krachtstroom Essent EM-DE-05358020-01-00002 mennekes;6.35815;50.846067
Röntgenstraat 9 Oud-Beijerland;Krachtstroom EV-Box EVB-P1446045 mennekes;4.42776852;51.82598502
Achtervliet 18 Werkendam;Krachtstroom EV Company 1000000203 mennekes;4.90493;51.802861
Graafsebaan 42 Rosmalen;Krachtstroom NewMotion 03009288 mennekes;5.3586445552254;51.7032450980634
Leuvensesteenweg 610 Mechelen;Krachtstroom EV-Box EVB-P1430343 mennekes;4.52864508;50.996105
Dominee Jan Scharpstraat 306 Rotterdam;Krachtstroom NewMotion 03008208 mennekes;4.4860244;51.9197653
Aelder Hooghe 7 Aalden;Krachtstroom EV-Box EVB-P1446927 mennekes;6.7252953;52.79252985
Schiedamse Vesthof 23 Rotterdam;Krachtstroom EV-Box EVB-P1529011 mennekes;4.4787204;51.9167402
Isarstraat 5 Beverwijk;Krachtstroom Allego NLALLEGO0005561 mennekes;4.67222888;52.49548835
Isarstraat 5 Beverwijk;Krachtstroom Allego NLALLEGO0005562 mennekes;4.67222888;52.49548835
Chabolaan 27 Barneveld;Krachtstroom EV-Box EVB-P1548028 mennekes;5.59366;52.12579
Venrayseweg 102 Venlo;Krachtstroom EV-Box EVB-P1548144 mennekes;6.13363;51.40229
Takkebijsters 57A Breda;Stopcontact EV-Box EVB-P1339389 mennekes;4.82765107;51.59395927
Felixberg 1 Breda;Krachtstroom Allego NLALLEGO0016122 mennekes;4.72512948;51.61439846
Schlangenbader Str. ggü. 26 Berlin;Krachtstroom Allego DEALLEGO0000462 mennekes;13.308104;52.472172
Schlangenbader Str. ggü. 26 Berlin;Krachtstroom Allego DEALLEGO0000461 mennekes;13.308104;52.472172
Schultz van Haegenstraat 1 Hendrik Ido Ambacht;Krachtstroom Allego NLALLEGO0003361 mennekes;4.62769699;51.84678393
Schultz van Haegenstraat 1 Hendrik Ido Ambacht;Krachtstroom Allego NLALLEGO0003362 mennekes;4.62769699;51.84678393
Stationslaan 1 B Zevenbergen;Krachtstroom Allego NLALLEGO0003421 mennekes;4.609542;51.641119
