LNG;LAT;ENERGY_PERFORMANCE
4.838307;52.360638;6.44
4.81352;52.377037;6.592
4.929635;52.392515;5.057
4.79055;52.351034;3.11
4.9064415;52.4199485;3.615
4.8925735;52.402893;1.839
4.7996325;52.3632735;3.018
4.8281225;52.363682;4.07
4.9931155;52.294237;3.859
4.97043;52.29347;4.604
4.9097885;52.3871745;6.184
4.8168375;52.376709;6.536
4.8146285;52.376928;6.283
4.869418;52.3630085;3.571
4.868807;52.363024;3.932
4.9929595;52.2932685;3.374
4.8058965;52.3508;4.479
4.992263;52.291548;3.246
4.9665235;52.301748;4.568
4.944438;52.3412745;6.118
4.974578;52.3113595;4.511
4.9602155;52.3173215;3.679
4.9721605;52.2948285;4.625
4.93107;52.397949;3.219
4.9139815;52.353767;5.597
4.9137785;52.3534755;5.358
4.9590775;52.3169345;4.145
4.7879015;52.3537945;4.757
4.9598695;52.3172055;4.54
4.918553;52.399725;3.586
4.9728445;52.299406;4.996
4.9145045;52.354315;5.915
4.9672505;52.2928085;3.629
4.8897285;52.4097405;6.783
4.928564;52.3441845;6.184
4.959424;52.3170505;4.763
4.9725725;52.294403;4.43
4.914224;52.3540455;5.279
4.928271;52.344368;6.935
4.7641255;52.395626;1.586
4.926469;52.3916095;4.373
4.9288555;52.3440015;6.968
4.8319265;52.3827515;3.071
4.8667885;52.340637;7.626
4.9104875;52.3984145;6.194
4.985929;52.2919105;4.326
4.8138;52.3772965;5.644
4.899582;52.4118485;4.669
4.9725825;52.2996925;4.803
4.833041;52.382656;2.878
4.832491;52.3827325;2.096
4.912822;52.3943615;6.074
4.950489;52.3407035;5.414
4.949992;52.341017;5.816
4.8991755;52.4109285;3.747
4.899379;52.4113885;4.966
4.81535;52.379974;5.038
4.814462;52.349472;2.318
4.9276745;52.3447395;6.678
4.814498;52.348236;2.673
4.80179;52.346811;2.497
4.898974;52.410471;3.31
4.927983;52.3445495;5.901
4.889487;52.409487;6.171
4.890377;52.409435;5.796
4.9444665;52.3427675;6.084
4.8395895;52.360643;6.816
4.8771555;52.3904725;5.036
4.8692915;52.3835015;4.809
4.9289595;52.393469;4.027
4.9099395;52.3876075;5.712
4.972581;52.3125915;4.011
5.0172685;52.305613;4.548
4.9931025;52.292917;3.468
4.804772;52.350571;4.996
4.89124;52.4144765;3.235
4.947115;52.3425485;5.038
4.9888915;52.292381;3.341
4.896752;52.4109895;2.275
4.892014;52.414324;2.616
4.9665025;52.303547;3.286
4.944646;52.339693;3.778
4.9925795;52.2918565;3.582
4.918004;52.3998905;3.769
4.945356;52.338804;3.302
4.9197825;52.37212;4.88
4.912835;52.361938;3.835
4.978575;52.2900945;4.01
4.764125;52.394972;1.793
4.985418;52.2918915;4.706
4.8974495;52.411543;2.784
4.8981135;52.4120655;2.46
4.797505;52.3783745;4.45
4.946176;52.341492;5.2
4.904982;52.418936;5.315
4.941195;52.3937095;5.255
4.7938335;52.375317;4.448
4.889502;52.4103795;5.532
4.929924;52.409027;2.727
4.9044415;52.419237;5.059
4.993544;52.292875;3.701
4.94606;52.343206;6.307
4.946831;52.342724;6.86
4.9763355;52.311781;4.439
4.9790315;52.2908345;4.206
4.9409085;52.3937915;4.716
4.8522955;52.381062;3.253
4.9457545;52.343403;6.619
4.9535235;52.309635;3.291
4.9785685;52.2908345;4.265
4.979038;52.2900985;4.489
4.819455;52.347271;2.02
4.973863;52.311052;4.811
4.819445;52.3475875;2.12
4.919107;52.3995625;3.784
4.8890635;52.410042;5.767
4.820088;52.380484;6.693
4.9125715;52.3887595;6.939
4.819057;52.380646;6.55
4.9314205;52.40823;2.254
4.927179;52.3942695;4.658
4.9425555;52.3899515;6.302
4.8603465;52.354467;4.308
4.840137;52.365524;3.398
4.977164;52.2908305;4.75
4.978237;52.2908365;4.571
4.794407;52.3762185;5.629
4.953867;52.309694;3.715
4.886509;52.4108925;6.507
4.788259;52.349291;3.887
4.990983;52.2910635;3.671
4.973622;52.310562;4.246
4.9776275;52.2908325;3.082
4.8959635;52.4191895;4.671
4.8973345;52.410202;3.873
4.9239235;52.3897895;3.246
4.97948;52.2908405;4.839
4.920379;52.3446005;6.818
4.9782445;52.2900885;4.939
4.791777;52.3483965;5.073
4.897136;52.40975;3.731
4.992992;52.292524;3.605
4.975923;52.31143;4.569
4.990075;52.2934225;3.379
4.8939815;52.4078315;3.629
4.9449015;52.3423635;6.198
4.8044155;52.3731955;4.719
4.992724;52.291502;3.472
4.9750455;52.3114815;3.429
4.8028265;52.3440305;2.24
4.894412;52.4088;3.319
4.9735735;52.291185;3.986
4.8972355;52.409977;2.952
4.9229185;52.3507115;6.806
4.8520275;52.38089;3
4.8955135;52.4090765;2.856
4.975177;52.3127595;4.019
4.8962925;52.4113405;3.07
4.896823;52.4117605;3.046
4.8969745;52.4094865;2.169
4.8023135;52.3734015;3.567
4.8517595;52.380714;3.989
4.8978835;52.4125975;3.104
4.892806;52.328598;7.542
4.9910055;52.292986;3.918
4.895955;52.4096565;2.496
4.9695815;52.293066;3.823
4.9144135;52.398903;4.782
4.898413;52.4130195;3.027
4.8114835;52.3761025;5.568
4.8965325;52.4089085;2.681
4.9091145;52.386913;6.454
4.897353;52.41218;3.265
4.8196655;52.3568475;3.535
4.931758;52.3926485;4.063
4.990852;52.2933405;3.089
4.97545;52.2908265;3.879
4.9280245;52.393158;4.196
4.930877;52.40855;2.348
4.9310455;52.40843;2.473
4.8883735;52.423233;2.05
4.989743;52.2931155;3.262
4.926286;52.3936675;4.684
4.817218;52.375536;5.797
4.8911655;52.4148485;2.579
4.8888485;52.4106885;5.92
4.7913355;52.379141;3.03
4.8454165;52.3698805;3.497
4.937423;52.3467275;6.036
4.9324345;52.3924195;5.798
4.9711645;52.290121;4.909
4.819684;52.356352;3.858
4.7940095;52.3759785;5.945
4.9454395;52.342468;6.843
4.8314975;52.375288;5.601
4.888786;52.409815;6.768
4.791295;52.38052;3.864
4.883229;52.4128535;4.142
4.898944;52.4134385;3.68
4.8066835;52.38287;3.377
4.943181;52.3409485;3.453
4.808126;52.3547285;3.246
4.791321;52.379646;3.419
4.9009865;52.411446;5.61
4.927445;52.369709;2.501
4.928524;52.3703725;2.763
4.9405685;52.3938925;4.47
4.972045;52.299789;4.23
4.917359;52.395235;2.63
4.9902335;52.293064;3.064
4.8244345;52.3832015;5.373
4.791349;52.378679;3.133
4.9709575;52.298994;4.6
4.805602;52.375702;4.148
4.987906;52.2914085;3.426
4.928316;52.393053;4.648
4.94768;52.3413105;5.994
4.828953;52.352291;5.877
4.821727;52.376175;5.84
4.8937805;52.407461;2.407
4.893844;52.407049;2.598
4.9013495;52.3710345;3.941
4.886647;52.4112395;6.218
4.894071;52.405777;2.028
4.900178;52.40341;2.177
4.9164685;52.3867055;3.76
4.8940865;52.406183;2.163
4.797111;52.3806645;3.666
4.963955;52.3201065;3.954
4.8925585;52.412361;4.04
4.9004895;52.403732;2.635
4.8998645;52.4030895;2.391
4.9164955;52.394384;3.205
4.9008345;52.404085;2.013
4.8165955;52.3827685;5.641
4.8946755;52.406317;2.834
4.9905245;52.2930355;3.53
4.8856825;52.4131945;3.623
4.8307325;52.37541;5.12
4.8941005;52.4065915;2.451
4.9497015;52.3127685;1.829
4.8211915;52.37598;4.824
4.8853755;52.411848;6.12
4.815382;52.3827475;4.92
4.8141675;52.3827285;4.038
4.946694;52.3766005;2.296
4.8041535;52.382643;3.159
4.9880865;52.2908995;3.26
4.805402;52.383129;3.345
4.805423;52.382666;3.494
4.949368;52.3131105;3.082
4.8141895;52.382248;4.671
4.8154045;52.382267;4.999
4.804143;52.382875;3.331
4.8150755;52.355812;3.85
4.9255015;52.392422;4.138
4.815394;52.3825075;4.577
4.815777;52.381285;4.477
4.813609;52.3560925;5.54
4.8030075;52.3752615;3.483
4.8835645;52.4127025;6.151
4.795202;52.382971;4.996
4.7964325;52.382992;4.936
4.814552;52.381504;4.558
4.9131245;52.395216;5.9
4.984317;52.291851;4.871
4.8196565;52.357092;3.009
4.7897855;52.379124;3.514
4.8928015;52.4024105;1.149
4.828677;52.3821025;5.843
4.8981905;52.411022;2.388
4.8066735;52.383097;3.925
4.7964215;52.383228;4.402
4.8037065;52.3606035;5.622
4.797672;52.382774;4.521
4.8041325;52.383108;3.381
4.814178;52.382486;5.947
4.789619;52.3473395;5.243
4.966214;52.303837;3.88
4.797663;52.383013;4.378
4.973375;52.3109075;4.24
4.8145625;52.381262;4.706
4.815766;52.381525;4.687
4.7951915;52.383207;4.408
4.919268;52.388262;5.594
4.9685235;52.3026215;2.892
4.789757;52.380089;3.936
4.9755045;52.3117165;4.033
4.816618;52.382288;4.032
4.804287;52.375368;3.379
4.7989095;52.382561;4.002
4.8042275;52.375143;3.378
4.7976515;52.383247;4.103
4.800119;52.383055;4.867
4.7952115;52.382732;4.344
4.7964415;52.382755;4.956
4.8287245;52.3812485;5.12
4.800139;52.382582;4.131
4.80013;52.382818;4.698
4.798889;52.383034;4.64
4.7988995;52.382797;4.716
4.816607;52.382528;4.282
4.815787;52.3810445;4.788
4.8054195;52.375025;3.029
4.9239165;52.3881835;4.242
4.7897445;52.380505;3.768
4.9743015;52.3116795;4.225
4.82988;52.381813;3.511
4.8027775;52.3437785;2.387
4.7897315;52.380966;3.222
4.7897705;52.379629;3.204
4.8137475;52.355833;4.652
4.789799;52.378664;3.696
4.81699;52.381304;4.435
4.967885;52.407297;3.811
4.8054115;52.382898;3.134
4.813889;52.3555755;5.298
4.8147965;52.356331;3.307
4.8066615;52.383331;3.521
4.801017;52.360054;5.085
4.8149345;52.356075;3.901
4.9729475;52.3132115;4.437
4.945368;52.339901;4.799
4.908412;52.3875195;6.324
4.9246255;52.3792645;3.703
4.819676;52.3566035;3.511
4.912564;52.402708;2.776
4.8229065;52.3570725;4.097
4.971972;52.31316;4.644
4.819078;52.343729;2.573
4.85352;52.394781;3.297
4.872675;52.361559;4.335
5.018352;52.306187;6.465
4.975215;52.3119925;4.423
4.929533;52.408749;2.788
4.82817;52.35228;5.427
4.94657;52.340248;3.866
4.7981385;52.3603685;5.872
4.913135;52.394749;6.68
4.813807;52.3758885;5.764
4.81035;52.3762305;6.189
4.880211;52.418179;3.793
4.9705615;52.301178;5.162
4.92938;52.393726;4.814
4.947365;52.341528;5.282
4.9655735;52.3027225;3.338
4.8023655;52.360332;5.984
4.797625;52.3613225;5.596
4.9885625;52.2908515;3.21
4.926894;52.3693715;2.132
4.970841;52.300875;5.52
4.9093205;52.3900145;5.247
4.803064;52.37549;3.091
4.972681;52.310732;4.101
4.888277;52.4126185;3.317
4.9082515;52.3909795;5.873
4.968943;52.2931955;3.252
4.9072285;52.3899135;6.613
4.9116385;52.390259;5.45
4.9125265;52.361532;3.858
4.8456255;52.3727265;5.289
4.8896565;52.4137265;3.547
4.7963665;52.3806515;3.25
4.9838415;52.2918355;4.481
4.80554;52.375475;3.177
4.828546;52.381744;6.873
4.8247185;52.373951;6.251
4.830498;52.3523065;6.142
4.928295;52.3702315;2.227
4.8886;52.412865;3.857
4.913422;52.402479;2.512
4.829332;52.352291;6.911
4.889047;52.4122565;3.964
4.913246;52.3993855;3.826
4.882878;52.3318785;3.93
4.8054785;52.37525;3.354
4.9846715;52.291237;4.81
4.933404;52.345745;5.394
4.913069;52.3616025;3.756
4.907856;52.387461;6.654
4.926344;52.3690335;2.179
4.9123705;52.3894615;6.083
4.8252415;52.352247;4.65
4.9136045;52.361683;3.557
4.9356985;52.34882;6.083
4.889355;52.412508;3.649
4.8578095;52.330555;6.857
4.9146365;52.361925;3.873
4.9543515;52.3092705;3.663
4.8322425;52.3751715;5.246
4.9141355;52.3617785;3.728
4.9492295;52.3892635;4.396
4.8964245;52.347633;5.086
4.9494535;52.388878;4.686
4.913031;52.3956965;5.391
4.934583;52.3450125;5.864
4.920396;52.412338;4.178
5.0228065;52.4134785;4.645
4.8943165;52.40806;3.568
4.933121;52.3459245;5.064
4.831106;52.375347;5.327
4.9300405;52.408415;2.915
4.8995025;52.412924;4.633
4.9271215;52.3695105;2.098
4.907096;52.3879545;6.639
5.025896;52.4136735;5.745
4.9265725;52.369171;3.953
4.8309545;52.3816435;5.975
4.9276715;52.36985;2.678
4.7958815;52.3770005;5.11
4.9155515;52.3936885;3.328
4.831859;52.375231;5.208
4.908947;52.389475;6.445
4.945479;52.3434795;7.182
4.9265565;52.391966;5.931
4.8025325;52.381859;2.257
4.794272;52.376974;5.738
4.8196725;52.344128;2.687
4.8945255;52.4221745;3.43
4.897188;52.4194485;4.65
4.9013545;52.4198915;4.291
4.823494;52.374142;6.106
4.7950785;52.3769875;5.096
4.934299;52.34519;5.186
4.9260665;52.3922045;4.226
4.911405;52.3898065;6.759
4.9117485;52.390093;6.84
4.9073095;52.3875195;6.314
4.814451;52.376591;6.701
4.89876;52.412195;2.279
4.923854;52.3892325;4.418
4.8260155;52.352257;4.417
4.9112265;52.3900145;5.058
4.8264045;52.352259;4.245
4.829593;52.3811285;3.535
4.8308595;52.3814145;5.686
4.9305095;52.4087465;2.634
4.8989915;52.412523;4.746
4.9231315;52.389507;4.929
4.8992505;52.4127235;4.645
4.8166585;52.3763695;6.594
4.8356615;52.381182;4.145
4.835754;52.381403;4.565
4.83067;52.3809605;5.072
4.834502;52.3811265;4.283
4.9277965;52.393738;4.567
4.7749465;52.3540915;3.102
4.8997545;52.413122;4.643
4.9126065;52.389118;5.194
4.8336755;52.3819335;4.5
4.834712;52.380783;5.982
4.9830885;52.2911815;4.449
4.982685;52.291166;4.863
4.8335825;52.3817115;4.963
4.892569;52.4140685;2.23
4.9221595;52.389433;4.881
4.893014;52.4136525;2.207
4.8296885;52.3813555;3.335
4.833769;52.3821565;4.84
4.829784;52.3815825;3.271
4.833489;52.3814865;4.431
4.830764;52.3811875;5.747
4.8346865;52.381571;4.34
4.817764;52.376263;5.968
4.8259385;52.373758;6.242
4.813343;52.3766975;6.215
4.815556;52.37648;6.827
4.8113855;52.376892;6.49
4.7759675;52.353689;3.901
4.9382945;52.393457;5.347
4.8102815;52.377003;6.152
4.8357795;52.380617;4.803
4.7985785;52.360157;5.908
4.834619;52.380562;4.066
4.9155025;52.394018;2.972
4.8318405;52.3810175;4.009
4.835595;52.380173;4.113
4.990655;52.2911495;3.951
4.9835725;52.291197;4.868
4.8319365;52.3812445;4.989
4.887921;52.4127865;3.693
4.8954485;52.409462;2.609
4.8355685;52.3809585;4.846
4.942016;52.3401355;4.795
4.8356865;52.380394;4.639
4.825631;52.352251;4.604
4.831746;52.3807905;4.307
4.8970395;52.409105;2.402
4.9126315;52.388424;4.318
4.8345945;52.3813495;4.68
4.8345265;52.3803405;5.06
4.9688535;52.302231;2.004
4.8320315;52.3814715;4.732
4.928376;52.393593;4.039
4.905723;52.4187015;6.482
4.9851565;52.291254;4.318
4.8960195;52.409273;2.066
4.8974885;52.409124;2.624
4.8895125;52.41432;2.19
4.896468;52.409292;2.269
4.8986845;52.408924;6.972
4.922583;52.345476;5.155
4.9061295;52.350813;7.143
4.9906855;52.29393;3.779
4.8297145;52.352299;5.548
4.824601;52.357086;4.442
4.7971715;52.3788665;5.272
4.8034535;52.374725;6.358
4.826797;52.352266;4.684
4.891223;52.4094965;6.817
4.9079275;52.3903675;5.876
4.9162315;52.393469;3.824
4.9277785;52.3433875;6.915
4.9283195;52.3437135;6.804
4.912079;52.388985;5.245
4.795565;52.3788355;5.832
4.9221775;52.345476;5.185
4.926762;52.3436875;6.379
4.9089685;52.3901045;6.628
4.796368;52.378851;5.748
4.9275065;52.3432235;6.163
4.928048;52.3435515;6.531
4.971044;52.311125;4.35
4.90673;52.390417;5.658
4.9480945;52.399824;4.962
4.79476;52.3788245;5.732
4.7861335;52.3568705;5.267
4.9325875;52.3927745;5.309
4.9714095;52.3129905;4.301
4.9738185;52.3001635;3.139
4.9092245;52.3877905;6.924
4.8982275;52.408909;2.307
4.907561;52.3897095;5.898
4.906471;52.390091;6.676
4.9098615;52.390339;6.503
4.9217025;52.389353;4.014
4.825998;52.3775465;5
4.915731;52.394321;3.215
4.8880395;52.410612;5.395
4.8255525;52.3770085;4.962
4.989893;52.293928;3.674
4.8279325;52.3628445;3.705
4.927573;52.3441775;6.314
4.9428685;52.393593;3.195
4.945628;52.3423655;6.562
4.8038565;52.374687;6.41
4.8939025;52.408131;3.904
4.9498645;52.3407345;6.277
4.974292;52.312265;4.567
4.9084725;52.3894805;6.902
4.7956245;52.38064;3.397
4.9489115;52.3409825;5.849
4.9085545;52.38843;4.163
4.929038;52.3924025;4.468
4.8820475;52.4142665;4.094
4.9433265;52.367891;3.662
4.9075285;52.3901345;6.162
4.8042625;52.374645;6.511
4.950035;52.3406295;6.395
4.9087645;52.390787;6.976
4.8259725;52.36282;3.849
4.803034;52.374767;6.325
4.9250025;52.357702;3.114
4.954464;52.3088835;3.449
4.8353015;52.3533475;4.799
4.9089845;52.3897685;6.115
4.9242355;52.38834;4.696
4.818101;52.3783795;4.334
4.8219415;52.3782715;4.713
4.9928895;52.2939395;3.681
4.908503;52.3898485;5.988
4.7935995;52.374933;7.639
4.942411;52.339413;3.092
4.942502;52.339626;4.457
4.9272695;52.393942;5.137
4.8326225;52.3751145;5.777
4.926843;52.3940185;5
4.9901145;52.2912025;4.858
4.9714475;52.311285;4.821
4.858249;52.3596325;3.608
4.9708605;52.3127995;4.917
4.9257355;52.357908;3.036
4.907965;52.389986;6.462
4.9548075;52.3089465;4.885
4.9274895;52.3933485;4.037
4.931359;52.393242;4.057
4.9242725;52.3574945;3.876
4.945888;52.390003;4.909
4.911683;52.3978425;5.809
4.940933;52.3764665;3.064
4.948135;52.341465;6.559
4.8046685;52.374603;6.743
4.924747;52.3394395;3.275
4.8990415;52.420231;3.334
4.92354;52.3572865;3.724
4.8721045;52.352787;7.529
4.930051;52.393566;4.306
4.914808;52.355015;3.391
4.9274845;52.393812;4.426
4.922808;52.3570785;3.198
4.8644885;52.367071;3.69
4.974853;52.3124445;4.61
4.978241;52.2904605;4.068
4.9219825;52.356846;3.613
4.944966;52.39028;5.286
4.8866065;52.412733;3.492
4.917463;52.355564;3.713
4.921221;52.3566285;3.213
4.9093745;52.390795;6.642
4.920459;52.356415;3.582
4.8449035;52.3726595;5.269
4.8995295;52.420223;3.744
4.8592965;52.3792495;1.82
4.9160295;52.355116;3.887
4.830806;52.347303;5.411
4.9410045;52.33992;4.026
4.972005;52.3114665;4.349
4.8026315;52.374807;6.809
4.921615;52.3700465;3.586
4.905746;52.419895;3.767
4.878098;52.34565;7.384
4.932009;52.3930815;5.398
4.927036;52.343851;7.845
4.916739;52.35535;3.616
4.92202;52.3702965;2.499
4.905588;52.419592;3.751
4.949274;52.341093;6.956
4.9212175;52.3698005;3.525
4.845252;52.372671;5.85
4.9153385;52.3548625;3.477
4.802064;52.380806;3.099
4.798069;52.361109;5.767
4.9422355;52.393782;4.66
4.890031;52.411791;3.831
4.795775;52.362297;3.245
4.8985355;52.411596;2.791
4.991159;52.293934;3.262
4.9495485;52.3409175;5.398
4.828973;52.347286;4.465
4.9262295;52.3438455;5.822
4.9794835;52.290468;4.551
4.846375;52.3797305;6.284
4.897384;52.411152;2.594
4.9327815;52.392397;4.48
4.9136915;52.3996465;4.084
4.9260385;52.3415855;5.868
4.9264585;52.3418355;5.728
4.914116;52.3987905;4.53
4.9257325;52.3932855;5.561
4.8353195;52.3526285;4.646
4.9321045;52.3926255;4.822
4.814376;52.3472765;3.798
4.902313;52.4196625;3.367
4.8152675;52.3472885;3.42
4.9051465;52.419872;3.88
4.940989;52.3941535;3.838
4.9273065;52.344015;6.519
4.9071045;52.389185;4.667
4.8881205;52.414442;3.051
4.945982;52.341425;5.242
4.9076005;52.390457;5.932
4.8298885;52.347298;5.488
4.916411;52.393143;2.065
4.97448;52.290411;3.503
4.891494;52.4106315;3.104
4.9933525;52.2939415;3.896
4.850518;52.3805295;6.787
4.988788;52.291325;3.073
4.814337;52.3486095;3.235
4.9335125;52.3511545;7.316
4.8288835;52.362854;3.387
4.8438265;52.3471105;5.556
4.897004;52.422497;3.222
4.897813;52.423096;3.777
4.9659575;52.304026;3.548
4.896622;52.422398;3.171
4.8977765;52.422697;3.739
4.897387;52.422598;3.71
4.878807;52.4166715;4.871
4.879137;52.416908;3.173
4.8974345;52.4229985;3.777
4.8101945;52.375889;6.309
4.896658;52.4228;3.506
4.790052;52.349651;3.495
4.897042;52.4228955;3.092
4.9698115;52.2944415;4.106
4.9286885;52.3935165;4.304
4.9903535;52.29393;3.738
4.9776305;52.2904645;4.531
4.9307105;52.393404;4.957
4.9771675;52.2904645;4.385
4.831719;52.347315;7.459
4.847552;52.3799645;7.079
4.947628;52.341791;5.433
4.949799;52.39122;4.894
4.8152305;52.3485245;3.055
4.8495485;52.3803635;6.35
4.8908525;52.414972;3.301
4.8830695;52.414337;4.755
4.911238;52.3981995;5.039
4.9143;52.4022465;2.211
4.907903;52.3908345;4.096
4.923598;52.388538;4.083
4.8465;52.3876895;7.959
4.8102625;52.3464755;4.923
4.794992;52.378061;5.619
4.9095045;52.3875755;7.654
4.90305;52.409838;1.557
4.8969355;52.419659;4.399
4.8948445;52.419203;3.436
4.889357;52.413481;3.303
4.9464905;52.389103;5.804
4.8887335;52.412016;3.528
4.887977;52.4123725;3.569
4.808787;52.346178;3.797
4.8893075;52.413893;3.019
4.9466215;52.3900625;7.67
4.950325;52.340431;6.062
4.819033;52.3444195;2.722
4.8185455;52.3440935;2.062
4.896345;52.4195365;3.773
4.8967515;52.4199215;4.846
4.974826;52.3110235;4.481
4.915685;52.3888075;2.821
4.9773355;52.293615;2.968
4.8973585;52.419884;3.755
4.842507;52.347101;6.587
4.883375;52.414055;5.887
4.8113215;52.375776;6.051
4.923893;52.388447;4.561
4.9468395;52.342287;6.656
4.9439575;52.3411295;6.693
4.9459205;52.3911475;5.463
4.947007;52.390543;6.076
4.8972135;52.420191;3.511
4.781097;52.353027;3.279
4.9722255;52.309988;4.204
4.948806;52.390461;4.285
4.880522;52.414526;4.257
4.945634;52.3909515;7.527
4.9444425;52.3408295;6.443
4.9433025;52.3413735;6.199
4.987347;52.2914715;3.674
4.8298375;52.3628635;3.679
4.9457095;52.3912125;5.494
4.830797;52.3628735;3.369
4.795429;52.377216;4.652
4.794625;52.377203;4.261
4.9159855;52.3890225;2.037
4.796233;52.37723;4.325
4.948053;52.388863;6.796
4.879719;52.4166335;5.86
4.797416;52.3780995;5.312
4.8095255;52.346327;3.863
4.98823;52.29138;4.327
4.9429025;52.34153;6.643
4.886225;52.4132995;2.398
4.828186;52.3814505;6.653
4.9156685;52.3987445;3.467
4.9093875;52.387405;6.662
4.7951185;52.3790665;5.092
4.7966135;52.378088;5.369
4.930063;52.39262;4.066
4.916287;52.3892385;2.767
4.7967275;52.379097;5.849
4.923414;52.389866;4.866
4.812129;52.344219;2.667
4.831752;52.3628865;3.739
4.7944145;52.375164;4.287
4.9134155;52.3981225;3.228
4.9430025;52.341892;6.906
4.9130695;52.342295;6.764
4.795924;52.379084;5.798
4.797532;52.379112;5.532
4.8870505;52.386583;3.997
4.8445155;52.3726555;5.249
4.7958095;52.378071;5.852
4.925415;52.3925935;4.525
4.795562;52.3750535;5.849
4.893377;52.3295515;7.255
4.9431065;52.3387125;2.763
4.9413695;52.338669;5.62
4.9657525;52.3036935;4.949
4.9694485;52.2932915;3.783
4.8786125;52.416765;5.796
4.9659965;52.3034285;4.106
4.8882195;52.4111765;6.485
4.940598;52.3397885;5.016
4.923085;52.3887345;4.116
4.7961315;52.376234;4.691
4.972364;52.3110145;4.512
4.7953265;52.3762225;5.748
4.944231;52.343052;6.429
4.8679095;52.3638595;3.703
4.96662;52.3228435;3.486
4.9263005;52.3925455;6.016
4.9416935;52.3395405;5.654
4.825146;52.3768785;4.774
4.9251595;52.3939535;5.551
4.9235915;52.3894655;4.989
4.852544;52.345232;2.122
4.841259;52.3799785;5.346
4.825592;52.3774185;4.589
4.900434;52.4198605;3.002
4.928898;52.3921075;4.767
4.899026;52.4198815;3.46
4.8505035;52.3808115;7.45
4.899943;52.4198685;3.408
4.9257725;52.3939955;5.176
4.8995165;52.4198745;3.031
4.7949805;52.375109;5.936
4.802166;52.3810635;2.027
4.9319865;52.3923245;4.858
4.972155;52.3128925;4.041
4.9018045;52.410326;1.651
4.926385;52.3940375;5.699
4.848588;52.3801705;6.259
4.805734;52.378046;6.401
4.8050925;52.378952;6.018
4.8885425;52.411026;5.503
4.941099;52.3932785;5.729
4.9434555;52.36763;2.726
4.897172;52.4108695;2.671
4.8979095;52.4107475;2.814
4.890716;52.4095325;5.681
4.973569;52.3134175;4.763
4.9025105;52.4094675;1.105
4.947442;52.387415;5.674
4.922223;52.389082;4.006
4.920616;52.3526215;5.846
4.8039735;52.378933;6.331
4.9295135;52.343815;6.355
4.940953;52.393097;3.005
4.967337;52.322798;3.759
4.8982785;52.4106885;2.029
4.897541;52.4108105;2.376
4.896259;52.411667;4.405
4.9469975;52.389017;4.979
4.826201;52.3831425;5.405
4.8253015;52.356352;6.179
4.897801;52.4114;2.375
4.92832;52.345013;6.773
4.9473025;52.388475;5.038
4.92638;52.3930435;4.248
4.897849;52.4129255;4.404
4.898379;52.4133455;4.424
4.9295315;52.3921525;4.783
4.930684;52.39266;5.703
4.898169;52.4113405;2.008
4.898798;52.411871;2.625
4.928793;52.34338;6.951
4.897319;52.412506;4.926
4.896788;52.4120865;4.772
4.953071;52.309988;4.038
4.843266;52.3796655;5.455
4.9276425;52.342686;6.116
4.9279295;52.342861;7.968
4.92912;52.344515;6.878
4.9296535;52.344183;6.691
4.928505;52.343208;7.151
4.8421685;52.379837;4.98
4.9013065;52.371235;3.447
4.823557;52.356327;4.968
4.8250565;52.383123;7.763
4.9285865;52.344847;6.836
4.987166;52.292162;3.607
4.926195;52.3363725;4.226
4.878949;52.416998;4.093
4.928218;52.343035;6.024
4.898538;52.4112795;2.983
4.9288535;52.344683;6.89
4.92584;52.3367725;3.898
4.9242395;52.389519;3.501
4.8203795;52.347597;3.235
5.014548;52.3067115;4.539
4.895732;52.411249;4.1
4.9163115;52.3985845;4.703
4.940927;52.3391095;3.203
4.972167;52.2945555;4.108
4.8216105;52.3794995;7.516
4.8203975;52.347017;3.87
4.931365;52.3922805;6.984
4.965718;52.4077645;5.251
4.8203885;52.347307;3.114
4.966973;52.322813;3.324
4.891577;52.4219345;4.024
4.8203715;52.347887;3.099
4.8799195;52.4165365;6.039
4.9171625;52.3944455;3.98
4.80214;52.381798;2.902
4.8819915;52.413969;4.635
4.9270445;52.3921815;4.837
4.96567;52.3043095;3.048
4.8203625;52.348175;3.392
4.922717;52.388872;4.67
4.9253755;52.3937055;5.836
4.8918805;52.325102;5.982
4.9078395;52.387285;5.31
4.894161;52.4192275;5.559
4.926563;52.3933335;5.212
4.9461745;52.389248;5.578
4.940668;52.3392485;4.023
4.96353;52.3225575;3.211
4.933056;52.392422;4.262
4.8185505;52.347296;3.738
4.9259885;52.393747;5.177
4.915203;52.3984735;4.75
4.928441;52.3924195;4.152
4.8966045;52.420082;3.888
4.8433755;52.3835925;7.569
4.8801095;52.4164505;6.426
4.9041855;52.4188445;4.529
4.928672;52.3930895;4.046
4.968215;52.322649;3.547
4.9868875;52.292328;3.304
4.8171855;52.344202;2.38
4.8318755;52.3564185;2.4
4.9120445;52.3899445;6.134
4.927841;52.3923535;4.069
4.8941155;52.4220565;3.381
4.901343;52.4092575;1.159
4.9096545;52.387829;7.516
4.8932965;52.4218465;3.956
4.893703;52.4219535;3.073
4.902041;52.4084035;1.395
4.928806;52.3926735;4.165
4.831815;52.3605785;5.017
4.899955;52.4201775;3.094
4.8284655;52.356379;5.383
4.9219595;52.3891925;4.982
4.907772;52.391174;5.485
4.831843;52.359436;5.398
4.968561;52.322632;3.306
